9,,3.996255683
9,,
8,,
10,,
8,,
8,,
9,,
13,,
9,,
8,,
13,,
9,,
8,,
8,,
6,,
8,,
7,,
8,,
8,,
5,,
6,,
7,,
7,,
6,,
6,,
6,,
8,,
9,,
8,,
7,,
6,,
8,,
6,,
6,,
7,,
7,,
5,,
7,,
9,,
8,,
9,,
6,,
6,,
8,,
9,,
9,,
7,,
7,,
12,,
8,,
6,,
7,,
6,,
9,,
5,,
6,,
6,,
7,,
7,,
6,,
5,,
5,,
3,,
3,,
3,,
6,,
4,,
3,,
8,,
6,,
5,,
8,,
3,,
5,,
3,,
3,,
4,,
3,,
3,,
5,,
3,,
5,,
6,,
3,,
4,,
4,,
6,,
5,,
3,,
7,,
3,,
4,,
3,,
6,,
5,,
3,,
4,,
6,,
6,,
3,,
5,,
3,,
5,,
4,,
6,,
6,,
2,,
7,,
3,,
4,,
2,,
3,,
2,,
7,,
5,,
5,,
5,,
3,,
3,,
3,,
4,,
5,,
4,,
10,,
6,,
8,,
3,,
9,,
10,,
4,,
3,,
3,,
5,,
5,,
5,,
6,,
4,,
3,,
3,,
4,,
2,,
2,,
5,,
4,,
6,,
3,,
3,,
6,,
3,,
3,,
3,,
3,,
6,,
4,,
5,,
3,,
3,,
17,,
3,,
3,,
3,,
3,,
3,,
6,,
5,,
5,,
3,,
2,,
10,,
5,,
2,,
4,,
3,,
5,,
6,,
5,,
3,,
5,,
3,,
4,,
5,,
5,,
3,,
5,,
3,,
8,,
6,,
2,,
3,,
5,,
5,,
3,,
7,,
4,,
3,,
3,,
4,,
3,,
3,,
7,,
3,,
4,,
3,,
5,,
5,,
2,,
3,,
4,,
3,,
5,,
5,,
4,,
4,,
2,,
10,,
6,,
4,,
3,,
6,,
4,,
5,,
5,,
4,,
7,,
5,,
9,,
6,,
4,,
5,,
4,,
6,,
5,,
4,,
5,,
2,,
7,,
3,,
3,,
2,,
5,,
4,,
5,,
7,,
3,,
4,,
3,,
7,,
5,,
7,,
3,,
5,,
3,,
2,,
5,,
11,,
3,,
5,,
3,,
4,,
3,,
2,,
3,,
2,,
4,,
3,,
5,,
6,,
5,,
3,,
6,,
5,,
3,,
5,,
6,,
4,,
4,,
4,,
5,,
3,,
5,,
4,,
4,,
6,,
5,,
3,,
5,,
4,,
3,,
3,,
4,,
6,,
5,,
6,,
5,,
3,,
3,,
3,,
4,,
3,,
5,,
3,,
3,,
5,,
5,,
11,,
6,,
3,,
4,,
4,,
9,,
8,,
4,,
2,,
5,,
15,,
5,,
8,,
6,,
3,,
4,,
3,,
6,,
5,,
3,,
6,,
3,,
4,,
3,,
5,,
3,,
5,,
7,,
5,,
3,,
3,,
5,,
3,,
5,,
4,,
4,,
5,,
3,,
3,,
6,,
5,,
2,,
4,,
6,,
5,,
3,,
4,,
6,,
5,,
3,,
4,,
3,,
4,,
6,,
6,,
4,,
2,,
4,,
2,,
4,,
5,,
6,,
4,,
4,,
4,,
5,,
3,,
3,,
3,,
4,,
3,,
2,,
4,,
17,,
3,,
5,,
5,,
5,,
6,,
5,,
5,,
6,,
7,,
3,,
4,,
2,,
3,,
3,,
9,,
5,,
6,,
5,,
4,,
7,,
4,,
9,,
6,,
2,,
3,,
5,,
6,,
5,,
4,,
5,,
3,,
5,,
6,,
2,,
4,,
5,,
7,,
3,,
3,,
16,,
6,,
2,,
4,,
7,,
4,,
4,,
10,,
4,,
4,,
8,,
10,,
4,,
6,,
4,,
4,,
5,,
3,,
3,,
7,,
18,,
6,,
6,,
3,,
4,,
3,,
6,,
6,,
2,,
6,,
3,,
5,,
14,,
6,,
6,,
4,,
7,,
4,,
6,,
6,,
4,,
8,,
2,,
7,,
2,,
6,,
4,,
5,,
3,,
6,,
4,,
6,,
3,,
6,,
2,,
5,,
3,,
7,,
3,,
6,,
6,,
6,,
3,,
5,,
3,,
6,,
5,,
7,,
4,,
9,,
3,,
7,,
6,,
6,,
6,,
2,,
7,,
3,,
8,,
2,,
3,,
5,,
4,,
6,,
5,,
7,,
5,,
3,,
6,,
5,,
5,,
4,,
3,,
6,,
3,,
5,,
6,,
4,,
5,,
4,,
5,,
5,,
3,,
7,,
3,,
3,,
5,,
3,,
5,,
5,,
4,,
6,,
5,,
2,,
6,,
6,,
4,,
6,,
3,,
3,,
5,,
3,,
3,,
5,,
3,,
3,,
5,,
3,,
3,,
4,,
3,,
7,,
5,,
5,,
3,,
4,,
5,,
3,,
23,,
9,,
4,,
4,,
4,,
3,,
2,,
5,,
5,,
3,,
7,,
5,,
3,,
2,,
9,,
6,,
3,,
10,,
6,,
4,,
5,,
5,,
5,,
5,,
4,,
5,,
9,,
3,,
5,,
5,,
3,,
7,,
5,,
5,,
3,,
4,,
5,,
4,,
4,,
2,,
5,,
8,,
3,,
3,,
4,,
5,,
3,,
3,,
7,,
7,,
3,,
3,,
5,,
5,,
5,,
3,,
5,,
6,,
5,,
3,,
4,,
6,,
5,,
3,,
3,,
4,,
5,,
9,,
4,,
2,,
5,,
5,,
5,,
3,,
5,,
6,,
5,,
3,,
4,,
3,,
8,,
5,,
3,,
4,,
6,,
9,,
7,,
3,,
4,,
5,,
6,,
5,,
5,,
4,,
2,,
6,,
4,,
5,,
2,,
3,,
5,,
6,,
5,,
4,,
3,,
7,,
6,,
7,,
4,,
4,,
3,,
5,,
5,,
4,,
19,,
3,,
4,,
6,,
5,,
4,,
3,,
3,,
3,,
4,,
5,,
5,,
2,,
3,,
4,,
4,,
5,,
6,,
4,,
2,,
2,,
6,,
4,,
5,,
3,,
3,,
3,,
7,,
5,,
5,,
3,,
3,,
3,,
3,,
6,,
7,,
4,,
3,,
3,,
3,,
5,,
6,,
6,,
5,,
3,,
3,,
5,,
5,,
6,,
6,,
4,,
3,,
2,,
4,,
6,,
5,,
7,,
5,,
3,,
2,,
3,,
3,,
4,,
5,,
5,,
4,,
3,,
3,,
5,,
5,,
5,,
10,,
4,,
2,,
3,,
3,,
3,,
5,,
16,,
6,,
5,,
3,,
4,,
3,,
3,,
7,,
6,,
5,,
6,,
5,,
4,,
3,,
3,,
6,,
5,,
4,,
10,,
4,,
2,,
3,,
3,,
5,,
5,,
6,,
5,,
5,,
3,,
3,,
3,,
3,,
3,,
6,,
6,,
5,,
5,,
5,,
3,,
3,,
3,,
3,,
6,,
7,,
5,,
7,,
2,,
3,,
3,,
3,,
4,,
5,,
7,,
6,,
6,,
5,,
3,,
3,,
3,,
3,,
3,,
6,,
5,,
4,,
5,,
9,,
5,,
3,,
3,,
2,,
3,,
5,,
6,,
6,,
5,,
4,,
6,,
3,,
4,,
3,,
4,,
3,,
5,,
5,,
6,,
8,,
7,,
4,,
4,,
10,,
3,,
7,,
10,,
6,,
8,,
6,,
5,,
6,,
6,,
5,,
5,,
3,,
3,,
3,,
3,,
6,,
7,,
6,,
5,,
5,,
3,,
6,,
2,,
3,,
3,,
3,,
7,,
6,,
4,,
5,,
5,,
5,,
4,,
4,,
3,,
2,,
3,,
3,,
2,,
5,,
