1153,,718.3478801
5475,,
3815,,
4649,,
7157,,
6304,,
3960,,
4197,,
2270,,
4079,,
4151,,
2604,,
2695,,
1868,,
2645,,
2522,,
4601,,
3109,,
2673,,
2644,,
4417,,
2687,,
2632,,
2647,,
2555,,
2714,,
2485,,
2564,,
2688,,
2625,,
2545,,
2551,,
2610,,
2533,,
2793,,
16119,,
3025,,
2672,,
2693,,
2664,,
2514,,
2666,,
2748,,
2685,,
2557,,
2679,,
2581,,
3409,,
2839,,
7222,,
2615,,
2593,,
4194,,
2508,,
3603,,
2518,,
2535,,
2667,,
3225,,
2538,,
2709,,
2500,,
2436,,
2574,,
2425,,
2463,,
2549,,
2921,,
2492,,
2546,,
2894,,
2478,,
2649,,
2460,,
3399,,
2384,,
2475,,
3542,,
2437,,
2418,,
3103,,
2753,,
4522,,
2748,,
3906,,
2712,,
2544,,
5968,,
2488,,
2697,,
2435,,
2573,,
2569,,
2042,,
2483,,
2478,,
2437,,
2459,,
2475,,
2519,,
2484,,
2501,,
2439,,
2566,,
2482,,
3162,,
2947,,
2452,,
2501,,
2695,,
19846,,
2482,,
2559,,
2431,,
3717,,
2449,,
2805,,
2474,,
2696,,
2679,,
2447,,
3073,,
2495,,
2718,,
2725,,
2655,,
2571,,
2436,,
2602,,
2618,,
3127,,
2403,,
2466,,
2482,,
2485,,
2539,,
2641,,
2596,,
2658,,
2500,,
2592,,
2684,,
2558,,
2426,,
2482,,
576,,
2662,,
2407,,
2548,,
2631,,
2524,,
2659,,
2496,,
2665,,
2449,,
2464,,
2437,,
2450,,
3117,,
2476,,
2791,,
4399,,
2753,,
2637,,
2434,,
2616,,
2708,,
2648,,
2696,,
2799,,
4273,,
2563,,
5247,,
2545,,
1296,,
14768,,
2542,,
2409,,
2468,,
2497,,
2721,,
4221,,
2653,,
2972,,
2783,,
2818,,
6119,,
3078,,
2404,,
2502,,
2684,,
2536,,
4322,,
2498,,
2897,,
2653,,
2589,,
2608,,
2469,,
2586,,
4193,,
2609,,
2518,,
2673,,
2470,,
2474,,
2478,,
2463,,
2511,,
2474,,
2895,,
3203,,
2868,,
2462,,
2744,,
2489,,
3197,,
2785,,
3843,,
2606,,
2647,,
4751,,
2474,,
2882,,
2512,,
2704,,
2553,,
2705,,
4686,,
633,,
3355,,
9044,,
17279,,
2610,,
3518,,
3087,,
2773,,
2606,,
2523,,
2411,,
2491,,
2412,,
2614,,
7960,,
2433,,
2699,,
2436,,
2646,,
9580,,
2869,,
2695,,
2485,,
2573,,
2660,,
2579,,
2480,,
2464,,
2651,,
2663,,
7293,,
2669,,
4712,,
3049,,
2640,,
2450,,
2472,,
2709,,
4037,,
3052,,
2439,,
2599,,
2517,,
2476,,
2517,,
4806,,
7897,,
2473,,
2675,,
4668,,
2552,,
4596,,
2599,,
4512,,
2691,,
3426,,
5820,,
2439,,
2475,,
2691,,
2637,,
2743,,
2712,,
2488,,
2510,,
2506,,
2462,,
2519,,
2433,,
2531,,
2440,,
2478,,
2957,,
2451,,
6380,,
2689,,
2907,,
3018,,
2478,,
2398,,
6245,,
2601,,
3113,,
2428,,
2474,,
2701,,
2666,,
2468,,
2522,,
2461,,
2417,,
16329,,
2450,,
2670,,
3986,,
2645,,
2484,,
2607,,
2476,,
4240,,
14472,,
2715,,
2458,,
5551,,
2458,,
2584,,
2874,,
2477,,
2712,,
3711,,
5237,,
2652,,
3127,,
2450,,
3695,,
2485,,
2421,,
14586,,
4584,,
3304,,
2516,,
2617,,
2603,,
2425,,
2445,,
2636,,
2612,,
2648,,
2525,,
2494,,
2983,,
16507,,
2561,,
2699,,
2813,,
2842,,
6038,,
2455,,
2482,,
2442,,
2447,,
2432,,
3934,,
2526,,
2448,,
2460,,
2517,,
2420,,
2468,,
2478,,
2488,,
2553,,
2518,,
5286,,
2517,,
2615,,
3598,,
2596,,
8713,,
2681,,
2662,,
2489,,
2503,,
2741,,
2496,,
3032,,
2635,,
3246,,
2852,,
2483,,
2703,,
2067,,
2508,,
2709,,
2468,,
2571,,
2617,,
2626,,
3086,,
612,,
3951,,
2877,,
2566,,
2407,,
2964,,
2929,,
2561,,
2478,,
2683,,
2654,,
406,,
2406,,
2653,,
2655,,
2476,,
2653,,
6499,,
2677,,
2628,,
2643,,
2540,,
2469,,
14537,,
2447,,
2622,,
2608,,
2480,,
2642,,
2557,,
2993,,
2604,,
2437,,
2476,,
2687,,
2962,,
2704,,
2415,,
2472,,
5856,,
3261,,
2645,,
2441,,
2664,,
2449,,
2517,,
2491,,
2517,,
5691,,
2661,,
2590,,
2447,,
2506,,
2435,,
2475,,
2673,,
2499,,
2780,,
3754,,
2561,,
343,,
2825,,
14320,,
2683,,
2390,,
2640,,
2472,,
3414,,
2572,,
2431,,
2515,,
2686,,
2760,,
2596,,
2652,,
2537,,
2648,,
2519,,
2600,,
2487,,
2627,,
2425,,
2694,,
2682,,
2661,,
2589,,
2452,,
2636,,
2463,,
2624,,
2410,,
2794,,
2823,,
2406,,
2541,,
2451,,
2559,,
2397,,
2535,,
5959,,
2389,,
2728,,
2499,,
3413,,
6554,,
4142,,
2763,,
2436,,
2471,,
3922,,
2615,,
2590,,
2504,,
2459,,
14310,,
2477,,
4596,,
2610,,
2641,,
2512,,
2710,,
2480,,
2845,,
16450,,
5579,,
2637,,
2627,,
2424,,
2632,,
3430,,
2660,,
13069,,
4293,,
2441,,
3122,,
2647,,
2462,,
2546,,
4156,,
2653,,
2484,,
2953,,
2470,,
2663,,
2422,,
7440,,
2723,,
2699,,
2534,,
2776,,
2572,,
2887,,
2423,,
2759,,
2650,,
2435,,
2483,,
2546,,
5722,,
2474,,
5939,,
2709,,
2460,,
2462,,
3401,,
2488,,
12542,,
2619,,
2653,,
2455,,
2546,,
2652,,
2444,,
2447,,
2485,,
2621,,
2482,,
2466,,
4162,,
2641,,
2453,,
2587,,
2645,,
2666,,
2497,,
2545,,
2612,,
2726,,
14958,,
2518,,
3191,,
2636,,
3201,,
2505,,
2577,,
2517,,
2447,,
2577,,
2542,,
3554,,
2590,,
2466,,
3042,,
2678,,
5440,,
2451,,
2444,,
3300,,
2633,,
2448,,
14598,,
2495,,
2829,,
2800,,
2753,,
2479,,
2627,,
2495,,
3503,,
2525,,
2534,,
2475,,
3694,,
1404,,
2361,,
2649,,
2983,,
6154,,
2674,,
2523,,
396,,
3640,,
2601,,
2488,,
2494,,
3851,,
2673,,
2499,,
2432,,
2416,,
2414,,
2692,,
2554,,
2474,,
2473,,
2479,,
2563,,
2649,,
2506,,
2438,,
2441,,
3130,,
15910,,
2653,,
2484,,
2481,,
2617,,
2602,,
4785,,
2681,,
2428,,
2482,,
2599,,
2736,,
2610,,
2486,,
2449,,
2419,,
2586,,
2600,,
2606,,
2445,,
2516,,
2531,,
16474,,
2711,,
2621,,
2782,,
2451,,
2500,,
3041,,
3201,,
19731,,
3031,,
2508,,
2600,,
3451,,
2221,,
3414,,
3198,,
2520,,
2469,,
2428,,
2644,,
897,,
2797,,
13101,,
2488,,
2412,,
2445,,
2645,,
2620,,
2491,,
2411,,
2451,,
2519,,
2447,,
2647,,
2691,,
2710,,
2478,,
2452,,
2660,,
2393,,
2789,,
2648,,
2620,,
2404,,
2414,,
15527,,
2423,,
2657,,
2712,,
2625,,
2457,,
2538,,
2554,,
2445,,
2626,,
2669,,
2636,,
6960,,
2467,,
2450,,
2430,,
2467,,
7730,,
3625,,
2741,,
3307,,
3069,,
2834,,
2474,,
2392,,
2516,,
2651,,
3749,,
2799,,
2445,,
2434,,
2416,,
2422,,
2684,,
3644,,
2634,,
2917,,
2468,,
2413,,
2442,,
2392,,
3280,,
2686,,
2592,,
2632,,
2971,,
2485,,
2509,,
5808,,
2446,,
2451,,
2576,,
13885,,
2615,,
2854,,
2441,,
2451,,
2479,,
2559,,
2463,,
2921,,
2626,,
2620,,
2613,,
2467,,
2799,,
2504,,
2882,,
8547,,
2627,,
2462,,
5400,,
2454,,
7228,,
5743,,
2437,,
2547,,
2470,,
2503,,
3736,,
3236,,
2631,,
13136,,
11144,,
2424,,
2438,,
2461,,
2465,,
2431,,
3076,,
2622,,
2629,,
2789,,
2542,,
2453,,
2452,,
3124,,
2415,,
2465,,
2590,,
2847,,
2682,,
3451,,
2956,,
2606,,
2562,,
2377,,
2489,,
339,,
323,,
554,,
544,,
538,,
538,,
760,,
533,,
323,,
323,,
321,,
324,,
321,,
323,,
539,,
542,,
651,,
417,,
554,,
538,,
326,,
324,,
324,,
323,,
327,,
534,,
596,,
551,,
541,,
545,,
545,,
522,,
324,,
320,,
324,,
316,,
963,,
344,,
552,,
576,,
576,,
555,,
538,,
579,,
324,,
323,,
323,,
322,,
326,,
336,,
321,,
11959,,
539,,
558,,
960,,
591,,
552,,
545,,
325,,
324,,
322,,
320,,
318,,
321,,
577,,
533,,
547,,
543,,
542,,
666,,
589,,
325,,
319,,
326,,
321,,
318,,
319,,
319,,
323,,
544,,
558,,
555,,
500,,
549,,
541,,
542,,
322,,
319,,
380,,
335,,
326,,
323,,
323,,
870,,
381,,
802,,
742,,
853,,
761,,
545,,
620,,
351,,
355,,
334,,
454,,
385,,
316,,
315,,
364,,
553,,
519,,
664,,
518,,
546,,
541,,
604,,
550,,
325,,
325,,
320,,
327,,
319,,
318,,
331,,
325,,
13700,,
567,,
558,,
716,,
839,,
545,,
548,,
540,,
544,,
340,,
324,,
335,,
326,,
325,,
662,,
320,,
323,,
860,,
546,,
556,,
546,,
541,,
542,,
539,,
545,,
543,,
552,,
324,,
322,,
403,,
321,,
321,,
320,,
1948,,
1142,,
324,,
951,,
556,,
542,,
542,,
543,,
540,,
553,,
542,,
545,,
543,,
321,,
321,,
321,,
818,,
328,,
397,,
446,,
322,,
321,,
553,,
525,,
13223,,
583,,
548,,
548,,
547,,
541,,
544,,
542,,
643,,
322,,
319,,
319,,
396,,
321,,
319,,
322,,
320,,
326,,
320,,
865,,
802,,
552,,
545,,
545,,
475,,
559,,
549,,
549,,
471,,
511,,
321,,
319,,
320,,
319,,
650,,
349,,
323,,
319,,
324,,
325,,
638,,
538,,
552,,
550,,
514,,
539,,
554,,
541,,
544,,
542,,
554,,
543,,
323,,
326,,
324,,
511,,
320,,
327,,
322,,
431,,
321,,
453,,
661,,
337,,
913,,
567,,
550,,
594,,
509,,
557,,
550,,
859,,
545,,
545,,
13874,,
550,,
322,,
322,,
319,,
321,,
322,,
321,,
322,,
320,,
618,,
321,,
325,,
648,,
621,,
1177,,
390,,
549,,
563,,
517,,
545,,
537,,
543,,
540,,
944,,
549,,
553,,
543,,
330,,
372,,
319,,
323,,
432,,
693,,
325,,
324,,
324,,
336,,
319,,
321,,
322,,
326,,
1878,,
685,,
552,,
544,,
14184,,
540,,
664,,
558,,
572,,
549,,
580,,
873,,
1117,,
554,,
324,,
320,,
321,,
322,,
323,,
321,,
337,,
321,,
323,,
325,,
324,,
320,,
806,,
679,,
549,,
548,,
559,,
13538,,
548,,
547,,
543,,
541,,
606,,
533,,
545,,
542,,
540,,
710,,
560,,
557,,
322,,
321,,
318,,
317,,
322,,
317,,
319,,
319,,
320,,
343,,
655,,
321,,
320,,
321,,
320,,
798,,
568,,
589,,
940,,
526,,
555,,
483,,
674,,
562,,
553,,
531,,
549,,
544,,
542,,
540,,
682,,
505,,
322,,
318,,
325,,
324,,
322,,
321,,
321,,
319,,
326,,
320,,
322,,
319,,
321,,
322,,
354,,
320,,
342,,
816,,
523,,
835,,
514,,
538,,
542,,
536,,
552,,
667,,
630,,
834,,
487,,
824,,
826,,
727,,
559,,
641,,
574,,
320,,
322,,
317,,
474,,
322,,
320,,
320,,
704,,
321,,
325,,
348,,
321,,
323,,
334,,
322,,
715,,
345,,
328,,
319,,
529,,
544,,
547,,
542,,
543,,
513,,
551,,
538,,
554,,
540,,
526,,
562,,
566,,
561,,
557,,
584,,
588,,
630,,
547,,
320,,
322,,
322,,
320,,
321,,
318,,
330,,
322,,
322,,
319,,
320,,
332,,
319,,
319,,
321,,
321,,
333,,
324,,
319,,
326,,
322,,
519,,
553,,
548,,
543,,
544,,
597,,
516,,
549,,
540,,
510,,
542,,
540,,
546,,
553,,
557,,
549,,
544,,
544,,
544,,
616,,
546,,
322,,
321,,
323,,
323,,
322,,
321,,
322,,
328,,
330,,
501,,
712,,
317,,
360,,
323,,
320,,
325,,
321,,
321,,
477,,
349,,
322,,
324,,
321,,
695,,
552,,
719,,
559,,
552,,
541,,
541,,
520,,
548,,
829,,
512,,
519,,
547,,
9976,,
621,,
576,,
543,,
539,,
540,,
539,,
549,,
627,,
519,,
549,,
323,,
319,,
329,,
322,,
321,,
335,,
351,,
320,,
370,,
320,,
319,,
320,,
319,,
317,,
318,,
318,,
323,,
319,,
317,,
373,,
388,,
322,,
320,,
337,,
318,,
552,,
601,,
704,,
564,,
545,,
539,,
540,,
659,,
535,,
536,,
554,,
540,,
498,,
548,,
538,,
558,,
552,,
543,,
539,,
563,,
542,,
911,,
600,,
510,,
548,,
575,,
544,,
322,,
415,,
322,,
324,,
354,,
320,,
320,,
322,,
323,,
323,,
321,,
321,,
372,,
320,,
328,,
324,,
321,,
319,,
325,,
320,,
338,,
319,,
317,,
321,,
322,,
327,,
327,,
322,,
554,,
549,,
546,,
546,,
656,,
547,,
573,,
547,,
542,,
544,,
538,,
695,,
555,,
541,,
524,,
514,,
549,,
550,,
524,,
364,,
545,,
540,,
538,,
602,,
562,,
553,,
543,,
510,,
519,,
606,,
338,,
327,,
337,,
320,,
376,,
334,,
321,,
318,,
316,,
316,,
319,,
320,,
323,,
453,,
682,,
323,,
324,,
322,,
597,,
320,,
323,,
319,,
319,,
654,,
322,,
318,,
320,,
317,,
317,,
319,,
325,,
323,,
394,,
607,,
558,,
538,,
621,,
570,,
516,,
640,,
1112,,
547,,
537,,
529,,
538,,
571,,
772,,
550,,
544,,
541,,
553,,
632,,
553,,
527,,
538,,
542,,
541,,
537,,
647,,
546,,
544,,
543,,
562,,
674,,
550,,
543,,
321,,
409,,
436,,
387,,
503,,
456,,
938,,
895,,
321,,
321,,
320,,
320,,
322,,
323,,
491,,
423,,
717,,
315,,
325,,
504,,
631,,
324,,
319,,
324,,
552,,
529,,
327,,
569,,
1399,,
328,,
323,,
325,,
321,,
319,,
319,,
330,,
599,,
660,,
570,,
949,,
1302,,
576,,
596,,
550,,
550,,
541,,
540,,
544,,
541,,
611,,
550,,
544,,
12624,,
548,,
542,,
669,,
515,,
538,,
544,,
547,,
536,,
450,,
517,,
543,,
548,,
543,,
772,,
507,,
516,,
584,,
555,,
588,,
537,,
539,,
13735,,
