573
4
3
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
14
2
2
1
2
2
1
1
1
2
2
1
1
1
1
1
1
1
2
1
2
1
1
1
1
1
2
2
1
1
1
1
1
2
1
1
21
4
3
2
2
2
2
2
1
2
3
2
2
2
2
3
2
2
1
1
2
3
2
3
2
2
2
2
3
2
2
2
2
2
2
2
20
4
4
2
2
2
2
2
1
2
2
4
5
4
2
1
2
2
2
2
2
5
2
2
1
2
2
2
3
2
2
1
2
2
2
2
16
2
1
2
2
1
1
1
2
2
1
2
1
2
2
2
1
1
1
1
1
1
1
1
1
2
2
1
2
2
2
2
2
2
2
2
18
7
3
2
1
2
3
2
2
2
3
2
3
3
3
1
3
3
2
2
4
2
4
3
3
2
4
3
5
3
4
3
2
2
4
4
16
1
2
2
1
1
2
2
1
1
2
1
1
2
2
1
2
2
1
1
2
2
1
1
1
1
1
1
2
1
1
1
1
2
2
2
15
2
1
2
2
1
1
1
1
2
1
2
1
1
1
1
1
1
2
2
2
2
1
1
2
1
1
1
2
2
2
2
2
2
2
1
17
2
1
2
1
1
1
1
1
2
2
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
2
1
2
1
2
1
2
2
2
1
15
1
1
2
2
1
2
1
1
1
2
1
1
1
6
2
2
1
2
1
2
4
1
1
1
1
1
2
2
1
1
1
1
2
2
1
18
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
1
2
2
2
2
2
2
24
6
4
2
2
1
2
1
2
2
2
1
1
1
1
1
2
2
2
1
2
1
1
1
1
1
1
2
2
1
1
1
1
1
1
1
18
3
2
3
4
4
3
3
2
2
3
2
2
3
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
3
2
2
20
4
2
2
2
1
1
1
1
2
2
2
2
2
1
2
2
1
2
2
2
2
1
1
1
1
2
2
2
1
1
2
1
1
1
1
18
5
6
4
3
3
4
5
5
3
5
5
4
2
3
3
3
3
3
3
4
4
2
1
1
4
2
1
2
2
2
2
2
2
2
1
17
1
1
2
1
1
2
2
1
2
2
1
1
1
1
2
1
1
1
1
2
2
2
1
1
1
1
1
2
2
2
2
2
2
2
2
36
4
3
5
4
3
4
3
5
4
4
6
3
1
4
3
1
3
2
3
3
3
4
3
4
3
4
3
4
3
3
2
4
3
5
3
22
21
2
2
2
2
6
2
1
2
3
6
2
2
1
4
4
4
4
4
3
2
2
2
1
2
2
1
4
2
78
6
3
3
3
3
23
1
2
2
1
2
4
4
2
2
3
2
2
3
5
16
4
1
1
2
2
2
2
1
2
1
1
1
13
4
3
4
4
4
6
1
19
2
2
3
1
1
2
1
2
2
2
1
1
1
1
2
2
1
1
1
1
1
1
2
2
1
1
1
2
1
1
2
2
2
2
1
19
2
2
2
1
1
1
1
2
2
2
2
1
2
2
1
1
1
2
1
2
2
2
2
1
1
1
2
2
1
2
2
1
1
1
1
22
2
2
3
2
2
2
2
2
2
2
1
2
5
2
5
2
2
2
1
3
2
1
2
1
2
1
2
4
2
2
1
2
2
2
2
109
39
37
36
35
35
36
115
35
20
20
21
20
20
45
8
7
7
6
7
6
7
6
6
5
7
6
6
18
3
2
3
2
2
2
1
225
4
2
2
1
2
1
2
2
2
2
2
2
2
3
2
2
1
2
1
2
1
1
2
1
2
2
2
2
2
2
1
2
2
2
1
18
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
0
1
1
1
1
2
1
1
1
1
1
1
1
16
1
2
1
1
0
1
1
1
1
1
1
1
1
2
1
1
1
2
2
1
2
1
1
1
2
1
12
3
2
2
1
2
2
1
2
15
2
2
1
1
1
1
2
1
2
1
1
1
1
2
1
1
0
1
1
1
1
1
1
1
1
1
1
4
1
1
1
1
2
1
1
31
4
3
4
2
1
4
3
3
2
